,name,address,sido,gu
710,예천점,경상북도 예천군 예천읍 남본리 222-2번지,경상북도,예천군
711,오남리점,경기도 남양주시 오남읍 진건오남로 626,경기도,남양주시
712,오류1점,서울특별시 구로구 고척로1길 5 (오류동),서울특별시,구로구
713,오목천점,경기도 수원시권선구 오목천동 500-1,경기도,수원시권선구
714,오산1점,경기도 오산시 오산로 190번길 24,경기도,오산시
715,오산2점,경기도 오산시 원동 761-2,경기도,오산시
716,오산궐동대우점,경기도 오산시 수청동 518-9,경기도,오산시
717,오산남촌점,경기도 오산시 오산동 614-23,경기도,오산시
718,오성점,경기도 평택시 오성면 숙성리 137-7,경기도,평택시
719,오크밸리점,강원도 원주시 지정면 오크밸리 2길 22,강원도,원주시
720,오포점,경기도 광주시 오포읍 오포로 865,경기도,광주시
721,오학점,"경기도 여주시 현암2길   28-11, 1층8호",경기도,여주시
722,옥계점(대전),대전광역시 중구 대종로 59(옥계동),대전광역시,중구
723,옥산점,경상북도 경산시 성암로 10길 2-12(옥산동),경상북도,경산시
724,옥수동점,"서울특별시 성동구 독서당로39길 48, 1층 (옥수동)",서울특별시,성동구
725,옥천점(충북),충청북도 옥천군 옥천읍 금구리 24-6,충청북도,옥천군
726,옥포1점,경상남도 거제시 옥포로 282,경상남도,거제시
727,온수리점,인천광역시 강화군 길상면 온수리 547-1,인천광역시,강화군
728,온양1점,충청남도 아산시 충무로 20번길 20,충청남도,아산시
729,와룡점,"대구광역시 달서구 이곡동로 32, 403-106(이곡동,성서와룡타운)",대구광역시,달서구
730,와수리점,강원도 철원군 서면 와수리 168-1,강원도,철원군
731,왕십리점,서울특별시 성동구 하왕십리2동 955-11,서울특별시,성동구
732,왜관점,경상북도 칠곡군 왜관읍 구상길 180-1 삼성A104,경상북도,칠곡군
733,외동점,경상남도 김해시 외동 1214-2,경상남도,김해시
734,요선동점,강원도 춘천시 서부대성로48번 24,강원도,춘천시
735,용강점,경상북도 경주시 승삼1길 6-10,경상북도,경주시
736,용곡점,충청남도 천안시동남구 용곡동 583,충청남도,천안시동남구
737,용운점,대전광역시 동구 용운동 307-11,대전광역시,동구
738,용원점,경상남도 창원시진해구 용재로29번길 5-17,경상남도,창원시진해구
739,용인구성점,경기도 용인시기흥구 구성로 176(언남동),경기도,용인시기흥구
740,용인동문점,경기도 용인시수지구 수풍로 53(풍덕천동),경기도,용인시수지구
741,용인보라점,경기도 용인시기흥구 사은로 116,경기도,용인시기흥구
742,용전점,대전광역시 대덕구 중리동 246-25,대전광역시,대덕구
743,용현1호점,인천광역시 미추홀구 인주대로174번  36,인천광역시,미추홀구
744,용현2호점,인천광역시 남구 낙섬중로 11(용현동),인천광역시,남구
745,용현점,"경기도 의정부시 충의로57번길 7-3(용현동, 1층)",경기도,의정부시
746,용호점,"부산광역시 남구 용호로42번길 104(용호동,1층)",부산광역시,남구
747,용화점,"충청남도 아산시 용화동 694, 101호",충청남도,아산시
748,우만.지동점,경기도 수원시팔달구 우만동 469-15 1층,경기도,수원시팔달구
749,우면동점,"서울특별시 서초구 바우뫼로7길 11, 1층 106호(우면동,우면아파트상가)",서울특별시,서초구
750,우성점,충청남도 천안시서북구 직산읍 자은가리1길 68  ,충청남도,천안시서북구
751,우암점,충청북도 청주시상당구 향군로 20(우암점),충청북도,청주시상당구
752,우천점,강원도 횡성군 우천면 수남로 333,강원도,횡성군
753,우현점,경상북도 포항시북구 우현동 134-7 우현상가101호,경상북도,포항시북구
754,운남삼성점,광주광역시 광산구 운남동 387-22번지 삼성@ 상가 127호,광주광역시,광산구
755,운정1점,"경기도 파주시 미래로 603, 상가동 203호(목동동)",경기도,파주시
756,운정2점,"경기도 파주시 동패로 115, 상가동 122호",경기도,파주시
757,운천점,경기도 포천시 영북면 운천로 10,경기도,포천시
758,운천한화점,경기도 포천시 영북면 산정리 454-4,경기도,포천시
759,울산신정1점,울산광역시 남구 봉월로164번길 4,울산광역시,남구
760,원곡동점,"경기도 안산시단원구 원선로 55, 104호(원곡동)",경기도,안산시단원구
761,원동일산점,"강원도 원주시 무실로 96, 1층 (일산동)",강원도,원주시
762,원북점,충청남도 태안군 원북면 원이로 837,충청남도,태안군
763,원앙마을점,충청남도 천안시동남구 목천읍 삼성리 9-9 부영A상가 110,충청남도,천안시동남구
764,원종3점,경기도 부천시오정구 원종동 206-3,경기도,부천시오정구
765,원주단계점,강원도 원주시 원문로 85 1층(학성동),강원도,원주시
766,원주단계택지점,강원도 원주시 금불3길 34(단계동),강원도,원주시
767,원주역전점,강원도 원주시 원일로 208(학성동),강원도,원주시
768,원주지사,테스트 테스트구 테스트점 23-123,테스트,테스트구
769,원천점,경기도 수원시영통구 매탄2동 동탄원천로1109번길 42 원천성일아파트상가동 103호,경기도,수원시영통구
770,원통점,강원도 인제군 북면 금강로 46,강원도,인제군
771,월계동점,서울특별시 노원구 광운로2나길 11,서울특별시,노원구
772,월계삼호점,서울특별시 노원구 월계3동 12-1 삼호4차 상가,서울특별시,노원구
773,월곡2점,서울특별시 성북구 하월곡2동 37-18,서울특별시,성북구
774,월봉점,충청남도 천안시서북구 월봉로 79,충청남도,천안시서북구
775,월산부영점,충청남도 홍성군 홍성읍 월산로30번길 6,충청남도,홍성군
776,월피주공점,경기도 안산시상록구 월피동 446-2 주공상가 107호,경기도,안산시상록구
777,위례신도시점,"경기도 성남시수정구 위례서일로3길 31, 101호(창곡동)",경기도,성남시수정구
778,위미점,제주특별자치도 서귀포시 남원읍 위미리 1759-2,제주특별자치도,서귀포시
779,유구점,충청남도 공주시 유구읍 중앙1길 88,충청남도,공주시
780,유성1점,대전광역시 유성구 게룡로60번길 60-2,대전광역시,유성구
781,유성2점,대전광역시 유성구 장대동 269-8,대전광역시,유성구
782,유천2점,대전광역시 중구 유천동 127-7,대전광역시,중구
783,율도점,인천광역시 서구 신현동 173-35,인천광역시,서구
784,율량점,충청북도 청주시청원구 공항로 114,충청북도,청주시청원구
785,율암온천점,경기도 화성시 팔탄면 율암리 842-40,경기도,화성시
786,율하점,대구광역시 동구 율하동로12길 12(율하동),대구광역시,동구
787,으뜸점,광주광역시 서구 치평동 1168번지 해광한신@ 상가 113호,광주광역시,서구
788,은빛점,경기도 고양시덕양구 화중로130번길 5-19,경기도,고양시덕양구
789,은평구청점,서울특별시 은평구 은평로 200(응암동),서울특별시,은평구
790,은행나무점,서울특별시 금천구 탑골로 17,서울특별시,금천구
791,은행점,경기도 성남시중원구 산성대로582번 14. 1층(은행동),경기도,성남시중원구
792,은행택지점,경기도 시흥시 은행로 107,경기도,시흥시
793,음봉점,충청남도 아산시 음봉면 산동안길 10,충청남도,아산시
794,음성점,충청북도 음성군 음성읍 시장로 95,충청북도,음성군
795,응암1점,서울특별시 은평구 응암동 124-17,서울특별시,은평구
796,의당.신한점,충청남도 공주시 의당면 연수원길 115-2 102호,충청남도,공주시
797,의정부지사, ,,
798,이대점,"서울특별시 마포구 숭문16길 10, 1층(염리동)",서울특별시,마포구
799,이도점,"제주특별자치도 제주시 도남로15길 4-12, 101(도남동)",제주특별자치도,제주시
800,이매점,경기도 성남시분당구 이매로 54 이매촌분산상가 101호,경기도,성남시분당구
801,이수점,충청남도 천안시서북구 백석동 433-3,충청남도,천안시서북구
802,이원점,충청북도 옥천군 이원면 강청리 82-6,충청북도,옥천군
803,이월점,충청북도 진천군 이월면 진광로 789-1,충청북도,진천군
804,이주단지점,충청남도 당진시 송악읍 신복운로6길 7(1층),충청남도,당진시
805,이천사동리점,경기도 이천시 대월면 사동로 162,경기도,이천시
806,이천중앙점,경기도 이천시 서희로 37(중리동),경기도,이천시
807,이천현대점,경기도 이천시 부발읍 경충대로2110번길 14,경기도,이천시
808,이충점,경기도 평택시 이충로 35번길 51,경기도,평택시
809,이포점,경기도 여주시 금사면 이포로 60,경기도,여주시
810,이화동점,서울특별시 종로구 대학로 52(연건동),서울특별시,종로구
811,인계점,경기도 수원시팔달구 인계동 163번지,경기도,수원시팔달구
812,인덕원점,"경기도 안양시동안구 흥안대로517번 49, 1층(관양동)",경기도,안양시동안구
813,인동점,경상북도 구미시 인동19길  36-1 1층,경상북도,구미시
814,인동점(대전),대전광역시 동구 인동 147-7,대전광역시,동구
815,인월점,전라북도 남원시 인월면 인월리 249-16,전라북도,남원시
816,인제점,강원도 인제군 인제읍 비봉로 3,강원도,인제군
817,인제현리점,강원도 인제군 기린면 기린로 19,강원도,인제군
818,인창점,경기도 구리시 건원대로99번길 49,경기도,구리시
819,인천남부점,"인천광역시 남동구 성리로35번길 20-1(구월동, 1층)",인천광역시,남동구
820,인천남촌점,인천광역시 남동구 남촌동로 52-1,인천광역시,남동구
821,인천산곡대우점,인천광역시 부평구 산곡동 26-44 1층,인천광역시,부평구
822,인천삼환대우점,인천광역시 연수구 원인재로 124,인천광역시,연수구
823,인천신현점,인천광역시 서구 원창로239번길 4(가정동),인천광역시,서구
824,인천심곡점,인천광역시 서구 심곡로 170 상가동 1층 103호,인천광역시,서구
825,인천연수3점,인천광역시 연수구 연수동 540 문남상가 107호,인천광역시,연수구
826,인천연수5점,"인천광역시 연수구 먼우금로 126, 107호(동춘동, 대림현대)",인천광역시,연수구
827,인천연수6점,"인천광역시 연수구 샘말로 106-7(연수동, 1층 일부)",인천광역시,연수구
828,인천연수주공점,인천광역시 연수구 연수동 533 연수상가 103호,인천광역시,연수구
829,인천지사, ,,
830,인천청라2점,인천광역시 서구 청라루비로 144번길 6-6,인천광역시,서구
831,일신점,인천광역시 부평구 일신동 111-4,인천광역시,부평구
832,임계점,강원도 정선군 임계면 송계5길 5,강원도,정선군
833,임광점,경기도 수원시영통구 매탄3동 1180-4,경기도,수원시영통구
834,임은점,경상북도 구미시 임은길 50,경상북도,구미시
835,입암동점,강원도 강릉시 성덕포남로 89-10,강원도,강릉시
836,자유점,"강원도 원주시 자유시장길 7, 22-3(중앙동)",강원도,원주시
837,작전1점,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)",인천광역시,계양구
838,작전3점,인천광역시 계양구 효성동 197-19,인천광역시,계양구
839,작전현대점,인천광역시 계양구 작전동 580-1 현대아파트상가 1층,인천광역시,계양구
840,잠실새마을점,"서울특별시 송파구 백제고분로7길 39, 1층 106호(잠실동,고려빌딩)",서울특별시,송파구
841,장계점,전라북도 장수군 장계면 한들로 81,전라북도,장수군
842,장기2점,경기도 김포시 김포한강1로 97번길 10-14 102호(장기동),경기도,김포시
843,장기월드점,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)",경기도,김포시
844,장락고암점,충청북도 제천시 신죽하로 83-24(장락동),충청북도,제천시
845,장량점,경상북도 포항시북구 장량로87번길 6-15,경상북도,포항시북구
846,장림1점,부산광역시 사하구 장림동 641-180,부산광역시,사하구
847,장미점,서울특별시 송파구 신천동 7 장미 B-202,서울특별시,송파구
848,장성점,강원도 태백시 장성시장1길 3(장성동),강원도,태백시
849,장수점,경상북도 영주시 장수면 장수로 48,경상북도,영주시
850,장암주공점,경기도 의정부시 회룡로 223 (장암주공5단지아파트),경기도,의정부시
851,장양리점,강원도 원주시 소초면 장막1길 7,강원도,원주시
852,장위동점,서울특별시 성북구 장월로 90,서울특별시,성북구
853,장유2점,경상남도 김해시 대청동 291-1 ,경상남도,김해시
854,장유점,경상남도 김해시 무계동 278,경상남도,김해시
855,장평점,"경상남도 거제시 장평3로7길 58(장평동, 1층)",경상남도,거제시
856,장현점,경기도 남양주시 진접읍 봉현로36번길 12,경기도,남양주시
857,장호원점,경기도 이천시 장호원읍 샘재로147번길 26,경기도,이천시
858,장흥관산점,전라남도 장흥군 관산읍 관산로 119-1,전라남도,장흥군
859,장흥점,전라남도 장흥군 장흥읍 동교3길 8,전라남도,장흥군
860,적성점,경기도 파주시 적성면 청송로 1020,경기도,파주시
861,전곡터미널점,경기도 연천군 전곡읍 온골로 56,경기도,연천군
862,전남금산점,전라남도 고흥군 금산면 대흥리 360-20,전라남도,고흥군
863,전대리점,경기도 용인시처인구 포곡읍 전대로78번길 3-1,경기도,용인시처인구
864,전대점,"광주광역시 북구 서양로41번길 8, 1층(중흥동)",광주광역시,북구
865,전민점,"대전광역시 유성구 전민로10번길 49(전민동, 1층)",대전광역시,유성구
866,전북지사, ,,
867,전주금암점,전라북도 전주시덕진구 조경단로 44,전라북도,전주시덕진구
868,전주반월점,전라북도 전주시덕진구 반월동 1229 반월주공아파트상가 104호,전라북도,전주시덕진구
869,전하점,울산광역시 동구 전하동 618-8,울산광역시,동구
870,점동점,경기도 여주시 점동면 청안로 134,경기도,여주시
871,정남점,경기도 화성시 정남면 괘량리 1048-3,경기도,화성시
872,정릉4동점,서울특별시 성북구 정릉동 372-47,서울특별시,성북구
873,정릉점,서울특별시 성북구 돈암동 43-6,서울특별시,성북구
874,정림점,대전광역시 서구 정림동 666번지,대전광역시,서구
875,정산점,충청남도 청양군 정산면 서정리 168,충청남도,청양군
876,정선점,강원도 정선군 정선읍 정선로 1352,강원도,정선군
877,정읍상동점,전라북도 정읍시 상동 265-1(충정로 37),전라북도,정읍시
878,정자점(분당),"경기도 성남시분당구 황새울로116번 28, 1층(정자동)",경기도,성남시분당구
879,정자점(수원),경기도 수원시장안구 장안로 183,경기도,수원시장안구
880,제물포점,인천광역시 남구 장천로112번길 10 1층,인천광역시,남구
881,제부도점,경기도 화성시 서신면 해안길 246-1,경기도,화성시
882,제주동문점,제주특별자치도 제주시 일도1동 1084-13,제주특별자치도,제주시
883,제주지사, ,,
884,제천역전점,충청북도 제천시 내토로 435-1,충청북도,제천시
885,조암점,경기도 화성시 우정읍 조암서로22번길 21,경기도,화성시
886,조양동점,강원도 속초시 동해대로 3998(조양동),강원도,속초시
887,조원점,경기도 수원시장안구 송정로187번길 49,경기도,수원시장안구
888,조원주공점,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101,경기도,수원시장안구
889,조천점,제주특별자치도 제주시 조천읍  조천리 2589,제주특별자치도,제주시
890,조치원2점,세종특별자치시   조치원읍 조치원로 52,세종특별자치시,조치원읍
891,조치원3점,세종특별자치시   조치원읍 충현로 159 욱일@상가B07호,세종특별자치시,조치원읍
892,종로낙원점,서울특별시 종로구 낙원동 49,서울특별시,종로구
893,주공1점,경기도 평택시 평택2로 108 (비전동),경기도,평택시
894,주덕점,충청북도 충주시 주덕읍 신양로 109,충청북도,충주시
895,주문진점,강원도 강릉시 주문진읍 주문로 117,강원도,강릉시
896,주안2동점,인천광역시 남구 주안2동 551-26,인천광역시,남구
897,주안점,인천광역시 남구 염창로 84-3,인천광역시,남구
898,주원점,인천광역시 남구 주안동 1593-34,인천광역시,남구
899,주천점,강원도 영월군 주천면   주천로 88-1,강원도,영월군
900,죽림점,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",경상남도,통영시
901,죽변점,경상북도 울진군 죽변면 죽변북로 59,경상북도,울진군
902,죽산점,경기도 안성시 죽산면 중서길 1,경기도,안성시
903,죽전점,"경기도 용인시수지구 대지로 62, 104(죽전동)",경기도,용인시수지구
904,죽정점,충청남도 보령시 죽정동 646-9,충청남도,보령시
905,중곡1점,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)",서울특별시,광진구
906,중곡2점,서울특별시 광진구 중곡동 199-27,서울특별시,광진구
907,중동1점,경기도 부천시원미구 중동 805-2 중앙 103호,경기도,부천시원미구
908,중동동성점,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)",경기도,부천시원미구
909,중리점(대구),대구광역시 서구 국채보상로38길 57-1,대구광역시,서구
910,중리점(대전),대전광역시 대덕구 중리남로 20,대전광역시,대덕구
911,중마점,전라남도 광양시 중동 1681번지 태영@ 상가 106호,전라남도,광양시
912,중문점,제주특별자치도 서귀포시 천제연로185번 3-1,제주특별자치도,서귀포시
913,중산점,경기도 고양시일산동구 탄중로 416 상가 109,경기도,고양시일산동구
914,중앙점(경주),경상북도 경주시 노동동 236-1,경상북도,경주시
915,중촌점,대전광역시 중구 목중로39번길 21,대전광역시,중구
916,중탑점,경기도 성남시분당구 양현로 539. 매화근린상가1층 104,경기도,성남시분당구
917,중화산동점,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",전라북도,전주시완산구
918,중흥리점,충청남도 당진시 송악읍 송악로 685,충청남도,당진시
919,중흥설악점,경기도 부천시원미구 중동 1052 중흥주공상가 204,경기도,부천시원미구
920,증산동점,서울특별시 은평구 증산동 159-14,서울특별시,은평구
921,증평점,충청북도 증평군 증평읍 중앙로173,충청북도,증평군
922,지경리점,강원도 철원군 김화읍 청양로84,강원도,철원군
923,지곡점,충청남도 서산시 지곡면 무장리 920 오스카빌 103,충청남도,서산시
924,지리산온천점,전라남도 구례군 산동면 관산리 715-2번지,전라남도,구례군
925,지원점,광주광역시 동구 용산동 282-2번지,광주광역시,동구
926,지평점,경기도 양평군 지평면 지평의병로 96,경기도,양평군
927,직산부영점,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호,충청남도,천안시서북구
928,직산점,충청남도 천안시서북구 직산읍 삼은리 76-177,충청남도,천안시서북구
929,진달래점,서울특별시 강남구 역삼동 779-9,서울특별시,강남구
930,진도점,전라남도 진도군 진도읍 옥주길 22,전라남도,진도군
931,진량점,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203,경상북도,경산시
932,진보점,경상북도 청송군 진보면 진안리 384-4,경상북도,청송군
933,진부점,강원도 평창군 진부면 진부중앙로 70,강원도,평창군
934,진우점,강원도 원주시 현충로 272(태장동),강원도,원주시
935,진잠점,대전광역시 유성구 원내동 343-6,대전광역시,유성구
936,진주대곡점,경상남도 진주시 대곡면 광석리 315-1,경상남도,진주시
937,진천대곡점,대구광역시 달서구 상화로21길 49(진천동),대구광역시,달서구
938,진천점,"충청북도 진천군 진천읍 문화로 237-18, 101호",충청북도,진천군
939,진하점,울산광역시 울주군 서생면 깨목길 28,울산광역시,울주군
940,참이슬점,경기도 평택시 참이슬길 16,경기도,평택시
941,창녕점,경상남도 창녕군 창녕읍 명덕로 48,경상남도,창녕군
942,창동역점,서울특별시 도봉구 창동 135-14 1층 103,서울특별시,도봉구
943,창신동점,"서울특별시 종로구 지봉로5길 12, 1층(창신동)",서울특별시,종로구
944,창원남양점,경상남도 창원시성산구 가음로 13번길15,경상남도,창원시성산구
945,창현점,경기도 남양주시 화도읍 탕헌로 749 신명상가 108호,경기도,남양주시
946,천리점,경기도 용인시처인구 이동면 백옥대로 623,경기도,용인시처인구
947,천마점,경기도 남양주시 화도읍 멋갓로28번길 36,경기도,남양주시
948,천북점,충청남도 보령시 천북면 하궁길 2,충청남도,보령시
949,천안3점,충청남도 천안시동남구 봉정로 18,충청남도,천안시동남구
950,천안4점,충청남도 천안시동남구 오룡동 63-12,충청남도,천안시동남구
951,천안7단지점,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)",충청남도,천안시서북구
952,천안백석점,충청남도 천안시서북구 백석5길 23-1(백석동),충청남도,천안시서북구
953,천안신당점,충청남도 천안시서북구 신당동 271-9,충청남도,천안시서북구
954,천안신방점,충청남도 천안시동남구 서부대로 피오레상가103 ,충청남도,천안시동남구
955,천안신부점,충청남도 천안시동남구 터미널7길 26,충청남도,천안시동남구
956,천안행복점,충청남도 천안시동남구 봉명동 372,충청남도,천안시동남구
957,천왕점,서울특별시 구로구 천왕로 56 천왕이펜하우스3단지 상가 1층 102호,서울특별시,구로구
958,천천2점,경기도 수원시장안구 화서동 706 진흥@상가 105,경기도,수원시장안구
959,천호점,"서울특별시 강동구 천중로18길 53, 1층 (천호동)",서울특별시,강동구
960,철산2점,경기도 광명시 철산2동 156-1 1층,경기도,광명시
961,철산3점,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)",경기도,광명시
962,청당점,"충청남도 천안시동남구 청수10길 12, 101",충청남도,천안시동남구
963,청도점,경상북도 청도군 청도읍 청화로 202-2,경상북도,청도군
964,청량리점,"서울특별시 동대문구 왕산로 247, 1층(청량리동)",서울특별시,동대문구
965,청룡동점,서울특별시 관악구 청룡길 20,서울특별시,관악구
966,청룡점(천안),충청남도 천안시동남구   구성2길 1(구성동),충청남도,천안시동남구
967,청림점,경상북도 포항시남구 청림동 588-2번지,경상북도,포항시남구
968,청북신도시점,경기도 평택시 청북면 옥길리 1165-7,경기도,평택시
969,청북점,경기도 평택시 청북읍 신포길56,경기도,평택시
970,청양점,충청남도 청양군 청양읍 읍내리 203-40,충청남도,청양군
971,청일점,강원도 횡성군 청일면 유동로 18,강원도,횡성군
972,청주강서점,충청북도 청주시흥덕구 가로수로1154 5-12(강서동),충청북도,청주시흥덕구
973,청주용암점,충청북도 청주시상당구 무농정로3번길 36(용암동),충청북도,청주시상당구
974,청주테크노점,충청북도 청주시흥덕구 송절동 822,충청북도,청주시흥덕구
975,청천2점,인천광역시 부평구 청천2동 11-35,인천광역시,부평구
976,청풍점,"충청북도 제천시 청풍면 청풍호로58번길, 10-16",충청북도,제천시
977,초가점,경기도 포천시 소흘읍 검바위길 84,경기도,포천시
978,초계점,경상남도 합천군 초계면 초계리 89-1,경상남도,합천군
979,초원점,충청남도 아산시 좌부동 84 초원상가 103,충청남도,아산시
980,초월점,경기도 광주시 초월읍 경춘대로 1043,경기도,광주시
981,초읍점,부산광역시 부산진구 연지동 340-28,부산광역시,부산진구
982,초지1점,경기도 안산시단원구 초지동 734-5 한양타워 114호,경기도,안산시단원구
983,총신대점,서울특별시 동작구 사당5동 213-7,서울특별시,동작구
984,추풍령점,충청북도 영동군 추풍령면 신안로 52-1,충청북도,영동군
985,춘천교대앞점,강원도 춘천시 공지로 111 ,강원도,춘천시
986,춘천명동점,강원도 춘천시 금강로76번길 (조양동),강원도,춘천시
987,춘천터미널점,강원도 춘천시 공지로 458(근화동),강원도,춘천시
988,춘천팔호광장점,강원도 춘천시 효자로 154(효자동),강원도,춘천시
989,충남금산2점,충청남도 금산군 금산읍 중도리 391-4,충청남도,금산군
990,충남서천장항점,충청남도 서천군 장항읍 장항로 125-1,충청남도,서천군
991,충남예산덕산점,충청남도 예산군 덕산면 읍내리 342-1,충청남도,예산군
992,충북진천덕산점,충청북도 진천군 덕산면 덕금로 809,충청북도,진천군
993,충주연수동점,충청북도 충주시 연원로 28(연수동),충청북도,충주시
994,충청지사, ,,
995,충효점,경상북도 경주시 충효중앙길 65(충효동),경상북도,경주시
996,칠곡2점,대구광역시 북구 구암동 674-4,대구광역시,북구
997,칠금점,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)",충청북도,충주시
998,칠보점,경기도 수원시권선구 호매실동 470-8 상가 102,경기도,수원시권선구
999,칠성점,"대구광역시 북구 칠성로15길  8, 1층",대구광역시,북구
1000,침산점,대구광역시 북구 침산동 1466-1,대구광역시,북구
1001,탄현점,경기도 고양시일산서구 탄현로 74,경기도,고양시일산서구
1002,탕정점,충청남도 아산시 탕정면 탕정면로 230-11,충청남도,아산시
1003,태백점,강원도 태백시 먹거리길  66,강원도,태백시
1004,태백주공점,강원도 태백시 감천로 28(황지동),강원도,태백시
1005,태안점,충청남도 태안군 태안읍 시장2길 42,충청남도,태안군
1006,태장점,강원도 원주시 북원로 2696(태장동),강원도,원주시
1007,태전동점,"경기도 광주시 태봉로 31-3,  105호(태전동)",경기도,광주시
1008,태전점,대구광역시 북구 태전동 162-30,대구광역시,북구
1009,"태평1,3동점","경기도 성남시수정구 남문로 14(태평동, 1층)",경기도,성남시수정구
1010,태평상가점,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114",인천광역시,계양구
1011,토곡점,부산광역시 연제구 연산동 410-2,부산광역시,연제구
1012,통영1점,"경상남도 통영시 중앙로 255 106호(북신동,동우상가)",경상남도,통영시
1013,통영2점,경상남도 통영시 도천동 1021-1 영생상가나동 111호,경상남도,통영시
1014,퇴계동점,"강원도 춘천시 행촌로32번길  5-6, 1층",강원도,춘천시
1015,퇴계원점,경기도 남양주시 퇴계원면 경춘북로 520번길 4,경기도,남양주시
1016,퇴계주공점,강원도 춘천시 지석로 74-11 A13(퇴계동),강원도,춘천시
1017,퇴촌점,경기도 광주시 퇴촌면 광동로 97,경기도,광주시
1018,파동점,대구광역시 수성구 파동 199-22 1층,대구광역시,수성구
1019,파인힐(공단점),경기도 시흥시 마유로 226 120호,경기도,시흥시
1020,파장2점,경기도 수원시장안구 파장동 627-4,경기도,수원시장안구
1021,파장점,경기도 수원시장안구 정자동 435-2,경기도,수원시장안구
1022,판암2점,대전광역시 동구 판암동 234 6단지상가 101,대전광역시,동구
1023,팽성점,"경기도 평택시 팽성읍 안정쇼핑로 77-2, 12",경기도,평택시
1024,평거점,경상남도 진주시 진양호로 187,경상남도,진주시
1025,평내점,경기도 남양주시 경춘로 1302,경기도,남양주시
1026,평리점,대구광역시 서구 평리동 618-1,대구광역시,서구
1027,평원점,강원도 원주시 평원로 67(평원동),강원도,원주시
1028,평창점(강원),강원도 평창군 평창읍 평창중앙로 84,강원도,평창군
1029,평촌3점,경기도 안양시동안구 관양동 1589-1 한가람상가 103호,경기도,안양시동안구
1030,평촌5점,"경기도 안양시동안구 동안로 2.109(호계동,무궁화진흥아파트상가)",경기도,안양시동안구
1031,평택1점,"경기도 평택시 중앙로 19(통복동, 2층)",경기도,평택시
1032,평택지산점,경기도 평택시 지산동 1130,경기도,평택시
1033,평택합정점,경기도 평택시 합정동 773-1,경기도,평택시
1034,포남동점,강원도 강릉시  강릉대로527번 15,강원도,강릉시
1035,포남로얄점,강원도 강릉시  경강로  2265(포남동),강원도,강릉시
1036,포도원점,경기도 안양시동안구 호계동 859-13,경기도,안양시동안구
1037,포승점,경기도 평택시 포승읍 석정리 1257-13 1층 3,경기도,평택시
1038,포천이동점,경기도 포천시 이동면 화동로 2105,경기도,포천시
1039,포천일동점,경기도 포천시 일동면 회동로 1073,경기도,포천시
1040,포천점,경기도 포천시 중앙로 184,경기도,포천시
1041,포항오천점,"경상북도 포항시남구 오천읍 해병로337번길, 18-5",경상북도,포항시남구
1042,포항이동점,경상북도 포항시남구 대잠동 469-3,경상북도,포항시남구
1043,포항장성점,경상북도 포항시북구 성실로 24-1,경상북도,포항시북구
1044,포항터미널점,경상북도 포항시남구 중섬로 25(대잠동),경상북도,포항시남구
1045,표선점,제주특별자치도 서귀포시 표선면 표선리 839-7,제주특별자치도,서귀포시
1046,풍납점,서울특별시 송파구 풍성로 24(풍납동),서울특별시,송파구
1047,풍동식사점,경기도 고양시일산동구 숲속마을2로 100,경기도,고양시일산동구
1048,풍무2점,"경기도 김포시 풍무로 51, 101(풍무동)",경기도,김포시
1049,하남신도시점,경기도 하남시 신장2동 528 현대A 116-115,경기도,하남시
1050,하당동아점,전라남도 목포시 신흥로45번길 2 상가112호,전라남도,목포시
1051,하당부영점,전라남도 목포시 삼향천로91번길 26(옥암동),전라남도,목포시
1052,하대원점,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)",경기도,성남시중원구
1053,하동점,경상남도 하동군 하동읍 읍내리 1283-2,경상남도,하동군
1054,하북점,경기도 평택시 진위면 하북4길 3,경기도,평택시
1055,하성점,경기도 김포시 하성면 애기봉로806번길 67,경기도,김포시
1056,하소동점,충청북도 제천시 용두대로21길 9(하소동),충청북도,제천시
1057,하안1점,"경기도 광명시 안현로 19(하안동, 단지상가 111호)",경기도,광명시
1058,하안5점,경기도 광명시 하안1동 702-2 5단지 일반상가 109,경기도,광명시
1059,하안7점,경기도 광명시 하안3동 295-1 주공7단지 종합상가 106,경기도,광명시
1060,하안9점,경기도 광명시 하안동 13-2 9단지 종합상가 101,경기도,광명시
1061,학다리점,강원도 홍천군  홍천읍 꽃뫼로 120,강원도,홍천군
1062,학성점,강원도 원주시 천사로 164(일산동),강원도,원주시
